id,name,country,primary_subfield,total_publications,Artificial Intelligence,Computational Theory and Mathematics,Computer Graphics and Computer-Aided Design,Computer Networks and Communications,Computer Science Applications,Computer Vision and Pattern Recognition,Hardware and Architecture,Human-Computer Interaction,Information Systems,Signal Processing,Software
A5081698145,Gabriela Miana de Mattos Paixão,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5100725965,Antônio Luiz Pinho Ribeiro,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5085287310,Gizele Ingrid Gadotti,BR,Information Systems,3,0,0,0,1,0,1,0,0,1,0,0
A5055827469,Isabella Brandão Moreira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5039138376,Elson Junior Souza da Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5054645936,Rita de Cássia Mota Monteiro,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5042947934,Romário de Mesquita Pinheiro,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5103111670,Gabriela Garcia Medeiros,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5101938331,Luiz Felipe Borges Martins,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5026438308,Mariana Neves Vieira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5031459024,José Lucio Da Silva Santos,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5060153867,João Daniel Matos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5024589197,Christine Hauer Piekarz,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5030196346,Omar Latorre Vilca,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5044911549,Patrícia Salvagni,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5084662288,Maria Lúcia Bettega,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5087354691,Delci Fátima Menegheti Casagrande,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5024760071,Daniela de Souza Negreiros,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5064982394,Izabella Bauer de Assis Cunha,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5048998978,Odilza Lines de Almeida,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5028822860,Edisio Pereira da Silva Luz Júnior,FI,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5064612787,Adriana Vespasiana Magalhães Dias,FI,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5044955701,Joyce Fernandes Prates,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5068243526,Jeciana Das Virgens Botelho,FI,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5040207289,Ricardo Rios Barreto Filho,BR,Human-Computer Interaction,3,0,0,0,0,0,0,0,3,0,0,0
A5074559590,Adriana Fresquet,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5023020542,Leonardo Cesar Alves Moreira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5035228746,Pedro Almeida Cupolillo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5004422049,Cristiana Corrêa Santos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5084719130,Alfredo José Rebello,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5060504413,Jonatha Rospide Nunes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5049636623,Geovana Lemes Ribeiro Alencar,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5049646179,Mariana Garcia Martins Castro,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5074537976,Camila Maria da Costa Kami,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5072373101,Fabrício Amadeu Gualdani,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5012331140,Larissa de Oliveira Briganti Carvalho,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5060293131,Alan Paulo Amaral Oliveira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5067579367,Mariana Martins de Vitro,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5070990929,Renata Messias Frazão,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5049115922,Pollyanna Francielli de Oliveira,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5103220167,Nathália Caldas Santos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5014915066,Marcelle Feitosa Lemos Malveira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5042539982,Gloria Ana Diez,AR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5042738131,Fabricio Felice,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5012120105,Isabela Crispim Brito Furtado,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5022084688,Nicolás Angelcos,CL,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098184836,Bruna Bataglia,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5039581664,Arthur Bueno,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5040872718,Isabelle Darmon,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5059844327,Claudia Heiss,CL,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5032181378,André Magnelli,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5026274642,Andrea Roca,CL,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5023462370,Felipe Torres,FR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5009160367,Carlos Alberto Torres,US,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5082820202,Jonice de Oliveira Sampaio,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5008021798,Marcos R. S. Borges,BR,Information Systems,9,3,0,0,0,1,1,0,0,4,0,0
A5047363761,Julia Cariello Brotas Corrêa,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5090047018,Bárbara Donnária da Silva Gonçalves,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5072073389,Julieta Carriconde Fripp,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5045652534,Isabela Barreiro Agostini,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5020554270,Gustavo Domingues Rodrigues,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5002850170,Isabela Oliveira De Miranda,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5054016857,Letícia Soares Nunes Duarte,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5056800903,Rosana Rodrigues dos Santos,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5089415168,Leidimari Meneghini,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5054556859,Alice Casimiro Lopes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5031755371,Marcos S. Morgenstern,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5026981969,Felipe G. Pires,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5023961334,A. L. Luis Silva,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5038795286,Vânia Maria Rodrigues Hermes de Araújo,BR,Information Systems,3,0,0,0,0,0,0,0,0,3,0,0
A5065724532,Priscila Alvim de Lima Ravagnani,BR,Information Systems,2,0,0,0,0,1,0,0,0,1,0,0
A5063133592,Verônica Lopes Gervásio,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5020869731,Júlia Otêncio Porcinelli,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5072678705,Anna Karolina de Almeida Campos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5013488652,Mayara Martins de Carvalho,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5049057818,Maria Alíssia Costa Carvalho,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5034925106,Jéssica Valéria Cardoso Pereira,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5038901403,Ingrid Raquel Lima Vieira,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5089304279,Grazielle Roberta Freitas da Silva,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5045881245,Antônia Mauryane Lopes,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5079380970,João Victor Frota Teixeira Passos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5103947484,João Paulo Rodrigues de Souza Almeida,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5037190284,Nathália Rodrigues Alvarez,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5061355603,Lívia Mendes Falcão,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5055290566,Clarice Maria de Araujo Rodrigues,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5103129833,Renata Castro,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5005343184,Luiza Seffrin Von Muhlen,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5063375700,Renata Sousa Carvalho,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5030863606,Zuila Maria Lobato Wanghon,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5050198098,Juscelino Francisco do Nascimento,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5056167040,Axel Brendon Leal dos Santos,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5075092489,Camila Regina de Oliveira Rabelo,BR,Information Systems,3,0,0,0,0,0,0,0,0,3,0,0
A5085817953,Carlos Antônio de Souza Perini,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5030426988,Soraya Aparecida Álvares Coppola,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5016237438,D Farace,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5076615024,Marília Silva Vieira,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5005652888,Patrícia Bernardes,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5062029838,Lucas Solano Cadengue,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5013931618,Camila Bandeira Scheunemann,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5028332611,Maria J. Santos,PT,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5023813865,Paulo Tadeu Campus Lospes,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5029083795,Cláudio Roberto Leite,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5077974861,Apichatpong Weerasethakul,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5103096332,Alexandre Wahrhaftig,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5051127889,Eduardo Chatagnier Borges Perez,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5020921695,Lourdes Maria Campos Corrêa,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5012028027,Evelyn de Nazaré Oliveira dos Santos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5047086792,Fernanda Cardoso Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5044578097,Ítalo Gabriel Ferreira Germano,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5013688614,Nívea Akemi Ando Teixeira,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5044990080,Karla Caroline Oliveira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5027606729,Rafaela De Oliveira Martins,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5071413993,Carolina Kosour,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5042536360,Quezia Salles Cabral Viana,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5036726380,Guilherme Cavalcante Silva,BR,Information Systems,3,0,0,0,0,0,0,0,0,3,0,0
A5008591299,Camilo Hugo Freitas de Andrade,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5053236825,Francisco Luan de Sousa Braga,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5091261028,Alexia Ellen Albuquerque Farias,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5028304615,André Roriz Coelho Barros,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5010934348,João Souza Neto,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5062259318,Taynara Rodrigues Franco Pinheiro,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5075525694,Maria Zélia Pinheiro da Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5038896687,Joelson C. Rocha-Junior,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5061380473,Leonardo Marçal Marçal,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5037094002,Gladys Regina Barros Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5052611139,Carla Cristina Pompeu,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5010731318,Alexsandra Maria Vieira Muniz,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5047629927,José Borzacchiello da Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5054261211,Jefferson Santos Fernandes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5077412481,Valentina Gomes Haensel Schmitt,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5016531430,Mirza Marvel Cequea,VE,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5010056474,Edgard Rebouças,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5101100693,João Pedro Silva Santos,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5052345146,João Vítor Souza França,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5009032393,Lucas Fernandes dos Santos,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5024413151,Pedro Henrique Rodrigues de Brito,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5044005200,José Wilker Carneiro Paiva,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5082564907,Patricia Silveira Martins,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5035809886,Rita Maria Lino Tárcia,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5006672607,Vera Salvo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5003632181,Daniela Ferreira Araújo Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5091808366,Márcio Sussumu Hirayama,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5003985999,Ricardo Monezi Julião de Oliveira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5053145083,Ana Cristina Bastos Ferreira de Paula,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5009015351,Ausiàs Cebolla,ES,Human-Computer Interaction,3,0,0,0,0,0,0,0,2,1,0,0
A5036171155,Rosa Baños,ES,Human-Computer Interaction,3,0,0,0,0,0,0,0,2,1,0,0
A5011527705,Javier García‐Campayo,ES,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5076315269,Ariete Minetto Casteller,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5085120227,Gisele Silveira Coelho Lopes,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5019759165,Marco Aurélio Marrafon,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5003558769,Elora Raad Fernandes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5078861305,Bruno Clemente Guingo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5050011254,Lucimar Cunha,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5025043042,Alberto Torres Angonese,BR,Information Systems,2,0,0,0,0,0,1,0,0,1,0,0
A5102385612,Fabiana Saldanha Gomes de Oliveira,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5043030918,Hugo Magalhães Queiroz,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5102486192,C. Cunha,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5089354325,Cecilia Bruhn,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5034722707,R. Sansonowski,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5112601728,E. Freire,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5056047645,Paulo Johann,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5002574496,Alex Serrano de Almeida,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5103208439,João Paulo Vieira Costa,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5006617677,Romulo Baldez de Barros,GB,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5068287731,Caio César Silva Dantas,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5059824626,Raquel Cristina de Sousa,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5103978579,Cristiano Gonçalves Nascimento Gouveia,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5021247508,Gustavo Corrêa Mirapalheta,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5051170828,Paula e Souza,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5091804304,Vanessa Rocha Ferreira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5075197756,Anna Luiza Andion Farias Juncqua,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5002163296,Fernanda de Oliveira Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5000526988,Luziane Graciano Martins,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5043225249,Márcia Maria Dantas Cabral de Melo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5090998340,Larissa Sercundes Farias dos Anjos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5069936932,Huane Soel Feitosa Rolim,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5064404007,Vanessa Lopes do Nascimento,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5017057001,Cléverton da Silva Santos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5081960646,Amanda Caroline Oliveira Henriques Mendes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5077562137,Sarah Marília Pereira Jordão do Nascimento,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5061147571,Sarah Aline Roza,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5047813270,Girlane Moura Hickmann,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5060328297,Sandra Regina Kirchner Guimarães,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5034054539,Augusto Lopes da Silva,BR,Artificial Intelligence,3,3,0,0,0,0,0,0,0,0,0,0
A5047856184,Rui Massato Harayama,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5018137330,Juliana Gagno Lima,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5089755689,Edenira Nunes Costa,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5008510251,Julien Thalita Rocha dos Santos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5012592561,Júlia Rodrigues Mendes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5001370759,Carolina de Melo Corrêa,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5054054261,Fernanda Franceschi Andrigo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5056416100,Gaby Alves de Almeida Galindo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5069387154,Marina Magno do Nascimento Pereira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5006036137,Milena Dias Ximenes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5008716412,Thays Maria Sant’Anna Rosa,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5061484064,Maria Lucia Carneiro dos Rios Ferreira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5047453186,Sandra Maria Mendes Rodrigues Pereira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5022878468,Marcelo Castanheira Ferreira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5000288854,Christian Solís‐Calero,BR,Computational Theory and Mathematics,2,0,2,0,0,0,0,0,0,0,0,0
A5073506119,PA Morais,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5102386156,FF Maia,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5009081472,VN Freire,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5084824506,HF Carvalho,BR,Computational Theory and Mathematics,2,0,2,0,0,0,0,0,0,0,0,0
A5065212802,Joyce H. C. e Silva,,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5070889209,Joyce Oliveira Quaresma,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5023943525,Dherik Fraga Santos,,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5085899385,J.M.a García Santos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5017794355,Lilia Asuca Sumiya,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5061706336,Douglas H. M. dos Santos,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5004900171,Túlio Ribeiro Torres,BR,Software,1,0,0,0,0,0,0,0,0,0,0,1
A5071795653,Renato Crivelli,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5025954514,Tais Natasha Gomes,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5026593339,Jakeline Aparecida Semechechem,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5043300916,Milena Santos Cardoso,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5025557204,Roberta Cristina Dal’ Evedove Tartarotti,BR,Information Systems,8,0,0,0,0,0,0,0,0,8,0,0
A5077392602,Paola Nicolai,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5110581666,André Luís Cardoso,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5088307515,Beatriz Kase,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5067915932,Flávia Souza,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5065601969,Henrique Barreiros Alves,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5065172595,Karen de Souza Jardim,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5048671105,Cássia Elisa Rossetto Verga,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5065486562,Gabrielly Aparecida Sebin Valoto,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5037761852,Lais Aparecida Pereira Mota,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5028882239,Ana Paula Cabrera Parra Bortoluzzi,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5061371396,Hannah Helise Oliveira da Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5088389915,Guilherme Alves da Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5087156093,Ligia Moura de Souza,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5018728292,Priscilla Pereira Batista,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5017867754,Cristiane Marina Teixeira Girard,BR,Information Systems,6,0,0,0,0,0,0,0,0,6,0,0
A5110569897,Renato Magalhães Costa,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5000405306,Ana Paula Pina,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5047973413,Andrea Silva De Carvalho,US,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5033067793,Urbino da Rocha Tunes,US,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5027307070,Roberta Santos Tunes,US,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5077415693,Jones Machado,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5084449951,Patrícia Milano Pérsigo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5020880080,Joel Felipe Guindani,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5084992695,Rafael Foletto,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5016389351,Bruna Bonadeo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5029022690,Dalmo Buzato,BR,Human-Computer Interaction,2,1,0,0,0,0,0,0,1,0,0,0
A5025002144,Elias Victor Machado,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5003334564,Débora Perugini,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5021364743,Dennis Mauricio Jiménez Bonilla,EC,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5053129399,Débora Cristiana Alves Soares de Albuquerque,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5046189443,Maria José de Pinho,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5077808768,Fabíola Andrade Pereira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5004153894,Wellington Mota de Sousa,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5084334685,Marina Carla da Cruz Queiroz,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5065060353,Paulo S. Carvalho,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5026972820,Camila Costa,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5069143636,Andrew Mortlock,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5006015356,Matheus Lacerda,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5042569427,Elizeu do Nascimento Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5037053783,Esthefani Lettnin Soares,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
